show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s1144,TV Show,Future-Worm!,,,United States,"December 1, 2020",2016,TV-Y7,1 Season,"Adventure, Kids, Science Fiction","Follow Danny and Future-Worm! while they navigate through space, time and study hall, embarking on adventures and spontaneously making up new ones with the help of their time machine lunch box."
s1145,TV Show,Kick Buttowski: Suburban Daredevil,,,United States,"December 1, 2020",2011,TV-Y7,2 Seasons,"Adventure, Cartoons, Kids","Kick Buttowski is an extraordinary kid determined to become the worlds greatest daredevil. Small in stature, but big in heart, Kick takes on every stunt with unwavering enthusiasm."
s1146,TV Show,Lupin the 3rd Part 5,,,Japan,"December 1, 2020",2018,TV-14,1 Season,"Action, Adventure, Anime","Lupin III, the most wanted thief in the world, commits risky capers with his intrepid gang – consisting of a sharpshooter, a master swordsman and a femme fatale – while staying one step ahead of a highly determined Interpol agent."
s1147,TV Show,Pickle and Peanut,,,United States,"December 1, 2020",2015,TV-Y7,2 Seasons,"Comedy, Kids",Two unlikely friends – an emotional pickle and a freewheeling peanut – have exciting adventures.
s1148,Movie,Shared Rooms,,,United States,"December 1, 2020",2016,75 min,,"Comedy, Drama, LGBTQ+","In this romantic comedy, married Laslo and Cal take in a gay teen relative; Sid and Gray have a casual online hookup which unexpectedly deepens; Julian and Dylan confront their secret mutual attraction when forced to share a bed for a week."
s1149,Movie,The Da Vinci Code,,,"United States, Malta, France, United Kingdom","December 1, 2020",2006,TV-14,149 min,"Adventure, Drama, Mystery",A murder inside the Louvre and clues in Da Vinci paintings lead to the discovery of a religious mystery protected by a secret society for two thousand years – which could shake the foundations of Christianity.
s1150,Movie,The Perfect Wedding,,,United States,"December 1, 2020",2012,82 min,,"Comedy, Drama, LGBTQ+","Gavin and Paul meet and fall in love over a weekend where family and friends are planning the wedding of Paul’s sister. But Gavin is posing as the boyfriend of Paul’s ex, leading to a classic comic quandary as they try to ignore their feelings."
s1151,TV Show,Wander Over Yonder,,,"United States, Canada, Ireland","December 1, 2020",2015,TV-Y7,2 Seasons,"Adventure, Comedy, Kids","Best friends, eternally-optimistic intergalactic traveler and constant do-gooder Wander and his quick-tempered but loyal steed Sylvia, travel through the cosmos happening upon one freewheeling adventure after another, making new friends (and foes) all while battling numerous forces of evil."
s1152,TV Show,Zeke and Luther,,,United States,"December 1, 2020",2009,TV-Y7,3 Seasons,"Comedy, Family, Kids","Best friends Zeke and Luther have set their sights on becoming world-famous skateboarders. Together they attempt to master the coolest tricks and enter the biggest competitions. Between skating and summer school, there’s also donut deliveries, girls, and a pair of Tony Hawk’s boxers! Zeke and Luther are determined to be the best skateboarders in Pacific Terrace, no matter what obstacles stand in their way!"
s1153,Movie,The Big Ugly,,,United States,"November 29, 2020",2020,R,106 min,"Crime, Drama",London mob bosses invest in a West Virginia oil deal in hopes of laundering dirty money.
s1154,Movie,Blippi's Snowflake Scavenger Hunt,,,,"November 27, 2020",2020,,52 min,Kids,Blippi embarks on an amazing holiday scavenger hunt adventure to three winter-themed locations to discover who his Secret Snowflake present is from!
s1155,Movie,Centigrade,,,United States,"November 27, 2020",2020,89 min,,"Drama, Thriller","A man and his pregnant wife become trapped in their car when a storm buries them underneath layers of snow and ice. As supplies dwindle and temperatures plunge, the couple must battle the elements and hypothermia in a desperate fight for survival."
s1156,Movie,Bombshell,,,"Canada, United States","November 26, 2020",2019,R,109 min,Drama,"The provocative real story of three whip-smart, ambitious, strong women who anchored one of America's most powerful news networks – becoming headlines themselves when they risked everything to stand up to the man who made them famous."
s1157,Movie,Happiest Season,,,"United States, Canada","November 25, 2020",2020,PG-13,102 min,"Comedy, Romance",A woman learns that her girlfriend hasn't come out to her conservative parents.
s1158,TV Show,Peyton's Places,,,,"November 25, 2020",2019,,2 Seasons,"Documentaries, Sports",Hall of Famer Peyton Manning visits places associated with the NFL's 100 years of history.
s1159,Movie,UFC 252,,,,"November 25, 2020",2020,TV-14,,Sports,
s1160,TV Show,Black Narcissus,,,"United Kingdom, United States","November 24, 2020",2020,TV-MA,1 Season,Drama,"When the young nuns of St. Faith attempt to establish a mission at a remote clifftop palace once known as the ‘House of Women,’ its haunting mysteries awaken forbidden desires that seem destined to repeat a terrible tragedy."
s1161,Movie,Between the World and Me,,,United States,"November 22, 2020",2020,TV-14,,"Documentaries, Drama, News","The special will include powerful readings from Ta-Nehisi Coates' book, it will also incorporate documentary footage from the actors' home life, archival footage, and animation."
s1162,TV Show,The Great American Baking Show: Holiday Edition,,,,"November 22, 2020",2016,TV-PG,2 Seasons,"Cooking & Food, Family, Lifestyle & Culture","Showcasing bakers from around the country each week, The Great American Baking Show: Holiday Edition puts their best recipes forward as they compete in holiday-themed challenges, all hoping to be named America's Best Amateur Baker. Joining as host this season, Spice Girl and television personality Emma Bunton, alongside returning host Anthony ""Spice"" Adams, will present bakers with weekly challenges. Each week, James Beard Award-winning pastry chef Sherry Yard and baker and best-selling cookbook author Paul Hollywood will taste decadent and delicious treats while sharing advice and commentary."
s1163,TV Show,Burden of Truth,,,Canada,"November 21, 2020",2018,TV-PG,3 Seasons,Drama,"A big city lawyer returns to her hometown to take on what she thinks is a simple case, only to find herself in a fight for justice for a group of sick girls."
s1164,TV Show,Animaniacs,,,United States,"November 20, 2020",2020,TV-G,1 Season,"Comedy, Kids","They’re back! The Warner brothers, Yakko and Wakko, and the Warner sister Dot, have a great time wreaking havoc and mayhem in the lives of everyone they meet. After returning to their beloved home, the Warner Bros. water tower, the siblings waste no time in causing chaos and comic confusion as they run loose through the studio, turning the world into their personal playground. Joining Yakko, Wakko and Dot, fan-favorite characters Pinky and the Brain also return to continue their quest for world domination."
s1165,Movie,Run.,,,"United States, Canada","November 20, 2020",2020,PG-13,89 min,"Drama, Horror, Thriller","There’s something unnatural about the relationship between Chloe (Kiera Allen) and her mom, Diane (Sarah Paulson). Diane has raised her daughter in isolation, controlling every move since birth, and there are secrets that Chloe's only starting to grasp."
s1166,Movie,Tesla,,,United States,"November 20, 2020",2020,PG-13,102 min,"Drama, History","Visionary inventor Nikola Tesla fights an uphill battle to bring his revolutionary electrical system to fruition, then faces thornier challenges with his new system for worldwide wireless energy."
s1167,Movie,The Mole Agent,,,"Chile, Netherlands, Spain, Germany, United States","November 20, 2020",2020,90 min,,Documentaries,An 83-year-old man poses as a resident in a Chilean nursing home to see if he can find signs of abuse.
s1168,Movie,Amulet,,,"United Kingdom, United Arab Emirates","November 19, 2020",2020,R,100 min,"Horror, Thriller",Terror strikes when a former soldier takes a job to help a young woman and her housebound mother.
s1169,TV Show,For Life,,,United States,"November 19, 2020",2020,TV-14,2 Seasons,Drama,"Inspired by the life of Isaac Wright Jr., ""For Life"" is a fictional serialized legal and family drama about an imprisoned man, Aaron Wallace, who becomes a lawyer, litigating cases for other inmates while fighting to overturn his own life sentence for a crime he didn't commit. His quest for freedom is driven by his desperate desire to get back to the family he loves and reclaim the life that was stolen from him. Aaron's complicated relationship with a progressive female prison warden helps shine a light on the flaws and challenges in the U.S. penal and legal systems."
s1170,Movie,Stand Up for Heroes,,,,"November 19, 2020",2020,,,News,ABC News Live Special Programming.
s1171,TV Show,A3!,,,,"November 18, 2020",2019,,2 Seasons,Anime,"Izumi is in over her head when she confronts Yakuza loan sharks, promising to bring her father's run-down theater back into the spotlight. She might be able to recruit enough talent, but can this all-male troupe bloom into the actors she needs?"
s1172,Movie,Body Cam,,,United States,"November 18, 2020",2020,R,97 min,"Black Stories, Horror, Thriller","While investigating the murder of a fellow officer, veteran Renee Lomito discovers a mysterious figure in the body cam footage. Haunted by visions of the event, she suspects something supernatural is targeting the cops in her unit. Now, in a race against time to find the one person who can stop these killings, Renee uncovers a sinister secret among the police force surrounding the shooting and cover-up of an unarmed youth."
s1173,Movie,McQueen,,,United Kingdom,"November 18, 2020",2018,R,111 min,Documentaries,Archival footage and interviews with friends and family offer insight into the extraordinary life and career of British fashion designer Alexander McQueen.
s1174,Movie,69: The Saga of Danny Hernandez,,,,"November 16, 2020",2020,TV-MA,102 min,"Documentaries, Music","Part investigative documentary, part real-life gangster movie, this film unpacks the life of polarizing rap sensation and internet troll Tekashi69, aka 69, while chronicling his meteoric rise and fall from fame."
